Wall time,Step,Value
1712806375.5944703,289,0.24913494288921356
1712806385.0071626,291,0.24742268025875092
1712806408.998719,296,0.24662162363529205
1712806413.6694467,297,0.2457912415266037
1712806418.8179355,298,0.24832214415073395
1712806423.549598,299,0.24749164283275604
1712806463.3965867,307,0.26058632135391235
1712806473.189104,309,0.26213592290878296
1712806477.936068,310,0.2612903118133545
1712806492.6384294,313,0.2619808316230774
1712806512.130765,317,0.26498422026634216
1712806521.53732,319,0.2633228898048401
1712806526.2730768,320,0.26249998807907104
1712806540.75319,323,0.2631579041481018
1712806550.210911,325,0.26153847575187683
1712806573.7927248,330,0.25757575035095215
1712806582.6653826,332,0.2560240924358368
1712806587.3938463,333,0.25525525212287903
1712806611.5594764,338,0.2573964595794678
1712806616.318666,339,0.2566371560096741
1712806625.6380212,341,0.25513195991516113
1712806640.2707572,344,0.25581395626068115
1712806649.7467997,346,0.2543352544307709
1712806654.3445458,347,0.2536022961139679
1712806673.6946669,351,0.25356125831604004
1712806683.0509973,353,0.2521246373653412
1712806692.8744915,355,0.2535211145877838
1712806712.3944144,359,0.25626739859580994
1712806730.620783,363,0.25344353914260864
1712806735.3117971,364,0.2527472674846649
1712806739.980775,365,0.25205478072166443
1712806744.7100358,366,0.25136610865592957
1712806749.3417983,367,0.25068119168281555
1712806754.0828278,368,0.25
1712806787.109919,375,0.24533332884311676
1712806801.6097472,378,0.2460317462682724
1712806806.3509943,379,0.24538259208202362
1712806844.3180513,387,0.24289405345916748
1712806863.099335,391,0.24040921032428741
1712806867.7998936,392,0.23979592323303223
1712806872.8321335,393,0.24173027276992798
1712806877.4277675,394,0.2411167472600937
1712806882.1375203,395,0.2405063360929489
1712806896.6225772,398,0.24120603501796722
1712806920.849062,403,0.2431761771440506
1712806930.3040164,405,0.2419753074645996
1712806949.4046984,409,0.2420537918806076
1712806954.5135956,410,0.24390244483947754
1712806973.3383632,414,0.24637681245803833
1712806977.9722111,415,0.24578313529491425
1712806982.6651773,416,0.24519230425357819
1712806997.2601376,419,0.24582338333129883
1712807011.7711203,422,0.24644549190998077
1712807016.4368298,423,0.24586288630962372
1712807031.241056,426,0.2488262951374054
1712807036.3441505,427,0.2505854666233063
1712807055.329035,431,0.24825985729694366
1712807079.288952,436,0.24770642817020416
1712807083.9764378,437,0.2471395879983902
1712807088.6189282,438,0.24657534062862396
1712807098.3679419,440,0.24772727489471436
1712807103.0798883,441,0.2471655309200287
1712807107.8094373,442,0.24660633504390717
1712807117.9476426,444,0.25
1712807123.0540445,445,0.25168538093566895
1712807127.7510798,446,0.25112107396125793
1712807132.8464727,447,0.2527964115142822
1712807152.0569,451,0.25277161598205566
1712807161.081387,453,0.251655638217926
1712807165.7552826,454,0.2511013150215149
1712807170.479324,455,0.25054946541786194
1712807179.855499,457,0.24945294857025146
1712807198.396508,461,0.2472885102033615
1712807203.5323875,462,0.24891774356365204
1712807222.585269,466,0.248927041888237
1712807227.2164905,467,0.24839399755001068
1712807237.0133162,469,0.24946695566177368
1712807246.6395218,471,0.25053077936172485
1712807266.2274654,475,0.2526315748691559
1712807270.9105735,476,0.2521008551120758
1712807284.8815877,479,0.2505219280719757
1712807289.5154257,480,0.25
1712807294.175562,481,0.2494802474975586
1712807298.8283548,482,0.2489626556634903
1712807308.525825,484,0.25
1712807313.178096,485,0.24948453903198242
1712807327.5035696,488,0.25
1712807332.5003715,489,0.25153374671936035
1712807337.0529366,490,0.2510204017162323
1712807346.7679815,492,0.2520325183868408
1712807361.1182506,495,0.2525252401828766
1712807380.3392053,499,0.25250500440597534
1712807400.3299792,503,0.2564612329006195
1712807404.937938,504,0.255952388048172
1712807418.866879,507,0.2544378638267517
1712807433.6975634,510,0.2568627595901489
1712807438.3366067,511,0.25636008381843567
1712807442.9927619,512,0.255859375
1712807448.0807815,513,0.2573099434375763
1712807452.770093,514,0.2568093240261078
1712807457.45903,515,0.25631067156791687
1712807471.4407012,518,0.25482624769210815
1712807476.0988708,519,0.2543352544307709
1712807480.801706,520,0.2538461685180664
1712807485.4456756,521,0.25335893034935
1712807499.7167203,524,0.25381678342819214
1712807532.3510513,531,0.25235405564308167
1712807546.7067595,534,0.25280898809432983
1712807551.7541227,535,0.2542056143283844
1712807561.099806,537,0.2532588541507721
1712807565.7644985,538,0.25278809666633606
1712807570.3464332,539,0.2523190975189209
1712807579.8972092,541,0.25323474407196045
1712807589.177525,543,0.25230202078819275
1712807598.4382825,545,0.2513761520385742
1712807607.791502,547,0.2504570484161377
1712807612.4771476,548,0.25
1712807627.0726337,551,0.2504537105560303
1712807636.6760814,553,0.25135624408721924
1712807651.0919306,556,0.2517985701560974
1712807655.735278,557,0.25134649872779846
1712807684.5514631,563,0.2522202432155609
1712807689.681935,564,0.2535460889339447
1712807694.393476,565,0.2530973553657532
1712807714.2599823,569,0.25659051537513733
1712807728.5957828,572,0.25699299573898315
1712807737.9394388,574,0.25609755516052246
1712807752.2044628,577,0.2582322359085083
1712807771.76669,581,0.25989672541618347
1712807790.816107,585,0.2598290741443634
1712807795.5474386,586,0.2593856751918793
1712807800.2527585,587,0.2589437961578369
1712807809.9472098,589,0.25976231694221497
1712807819.3006334,591,0.2588832378387451
1712807823.9438255,592,0.25844594836235046
1712807829.0707707,593,0.25969645380973816
1712807839.3793995,595,0.26218488812446594
1712807848.7063098,597,0.2613065242767334
1712807853.4509501,598,0.260869562625885
1712807858.1257434,599,0.2604340612888336
1712807862.7762194,600,0.25999999046325684
1712807877.3961244,603,0.260364830493927
1712807882.0800054,604,0.2599337697029114
1712807905.7843237,609,0.2610837519168854
1712807915.2662055,611,0.2602291405200958
1712807929.6239197,614,0.26058632135391235
1712807934.7264981,615,0.26178860664367676
1712807943.967434,617,0.2609400451183319
1712807953.476262,619,0.260096937417984
1712807962.7595003,621,0.25925925374031067
1712807972.9885504,623,0.26163724064826965
1712807978.1214907,624,0.2628205120563507
1712807992.6043718,627,0.2631579041481018
1712808001.9396074,629,0.2623211443424225
1712808006.6021056,630,0.261904776096344
1712808025.664941,634,0.2618296444416046
1712808045.0065145,638,0.2633228898048401
1712808059.5746715,641,0.2636505365371704
1712808064.2683892,642,0.26323986053466797
1712808068.9441814,643,0.2628304958343506
1712808073.5705416,644,0.2624223530292511
1712808078.5543115,645,0.26356589794158936
1712808101.984526,650,0.26153847575187683
1712808111.6636777,652,0.2622699439525604
1712808116.3499203,653,0.26186829805374146
1712808121.3407385,654,0.26299694180488586
1712808126.3722007,655,0.2641221284866333
1712808131.3366933,656,0.26524388790130615
1712808144.0986423,659,0.2640364170074463
1712808153.822391,661,0.2647503912448883
1712808186.9531531,668,0.2634730637073517
1712808200.9855587,671,0.26229506731033325
1712808224.243465,676,0.26035502552986145
1712808228.974561,677,0.25997045636177063
1712808233.1250372,678,0.25958701968193054
1712808247.4424627,681,0.2599118947982788
1712808256.7557156,683,0.25915080308914185
1712808261.876528,684,0.26023390889167786
1712808266.4779782,685,0.2598540186882019
1712808280.4551666,688,0.25872093439102173
1712808303.8886478,693,0.25685426592826843
1712808313.7046454,695,0.25755396485328674
1712808323.544745,697,0.2582496404647827
1712808328.2379568,698,0.2578796446323395
1712808337.506462,700,0.2571428716182709
1712808351.4805858,703,0.25604552030563354
1712808356.6015942,704,0.25710228085517883
1712808366.057955,706,0.25637394189834595
1712808385.0771222,710,0.2563380300998688
1712808389.63909,711,0.25597748160362244
1712808398.3604977,713,0.2552594542503357
1712808413.4363556,716,0.25837987661361694
1712808422.820037,718,0.2576601803302765
1712808436.765426,721,0.25658807158470154
1712808441.4354017,722,0.25623267889022827
1712808450.8309302,724,0.2555248737335205
1712808460.5600622,726,0.25619834661483765
1712808465.2132056,727,0.25584593415260315
1712808474.8591278,729,0.256515771150589
1712808479.9899323,730,0.2575342357158661
1712808489.7659616,732,0.25819671154022217
1712808494.461062,733,0.257844477891922
1712808499.5780854,734,0.25885558128356934
1712808524.1168401,739,0.26116374135017395
1712808542.741192,743,0.25975772738456726
1712808547.4609358,744,0.2594085931777954
1712808552.1780946,745,0.25906041264533997
1712808608.8972192,757,0.2575957775115967
1712808618.7200499,759,0.25823453068733215
1712808646.8255577,765,0.2562091648578644
1712808651.4054515,766,0.2558746635913849
1712808666.2065206,769,0.2574772536754608
1712808670.832841,770,0.2571428716182709
1712808685.3524811,773,0.2574385404586792
1712808699.9294333,776,0.25773194432258606
1712808704.8879623,777,0.25868725776672363
1712808714.5919003,779,0.25930681824684143
1712808718.6809309,780,0.2589743733406067
1712808723.7785017,781,0.25992318987846375
1712808728.338727,782,0.2595908045768738
1712808732.9919982,783,0.25925925374031067
1712808761.4301944,789,0.2598225474357605
1712808775.7972085,792,0.2601010203361511
1712808814.1596756,800,0.26124998927116394
1712808836.956007,805,0.2596273422241211
1712808841.5524476,806,0.2593052089214325
1712808846.6486447,807,0.26022306084632874
1712808851.3833957,808,0.2599009871482849
1712808865.6573956,811,0.26017263531684875
1712808903.7692378,819,0.2600732743740082
1712808908.3896465,820,0.25975608825683594
1712808946.99507,828,0.26207730174064636
1712808951.634736,829,0.2617611587047577
1712808971.596711,833,0.2641056478023529
1712808976.3571181,834,0.26378896832466125
1712808986.1409032,836,0.26435407996177673
1712808991.15515,837,0.26523298025131226
1712808995.8371232,838,0.26491647958755493
1712809005.5145137,840,0.26547619700431824
1712809010.1047583,841,0.26516053080558777
1712809024.4011402,844,0.2654028534889221
1712809033.7253041,846,0.26477542519569397
1712809057.893774,851,0.26556992530822754
1712809062.489118,852,0.26525822281837463
1712809076.7832675,855,0.265497088432312
1712809091.5307503,858,0.2668997645378113
1712809105.9135325,861,0.2671312391757965
1712809115.6043513,863,0.2676709294319153
1712809130.5718396,866,0.2690531313419342
1712809135.5845976,867,0.26989617943763733
1712809154.5171206,871,0.26865673065185547
1712809159.5986857,872,0.26949542760849
1712809221.9882061,885,0.2711864411830902
1712809226.705501,886,0.2708803713321686
1712809231.367913,887,0.2705749571323395
1712809250.3806605,891,0.27048259973526
1712809260.116852,893,0.270996630191803
1712809274.9064038,896,0.2723214328289032
1712809284.2731926,898,0.2717149257659912
1712809289.2711535,899,0.27252504229545593
1712809303.56589,902,0.27272728085517883
1712809308.5705998,903,0.2735326588153839
1712809318.1998975,905,0.27403315901756287
1712809332.4604485,908,0.2742290794849396
1712809337.5606253,909,0.2750275135040283
1712809346.8319447,911,0.2744237184524536
1712809351.4861326,912,0.27412280440330505
1712809365.452608,915,0.2732240557670593
1712809384.9012024,919,0.2742111086845398
1712809390.0512972,920,0.2750000059604645
1712809399.3619914,922,0.27440348267555237
1712809408.7096543,924,0.2738095223903656
1712809427.969913,928,0.2737068831920624
1712809432.6309142,929,0.2734122574329376
1712809442.257472,931,0.27389901876449585
1712809446.9210682,932,0.2736051380634308
1712809451.6130767,933,0.27331188321113586
1712809456.751224,934,0.2740899324417114
1712809465.914735,936,0.2745726406574249
1712809485.0207717,940,0.2744680941104889
1712809494.7053885,942,0.274946928024292
1712809499.8098943,943,0.27571579813957214
1712809514.7092812,946,0.2758985161781311
1712809534.279266,950,0.2768421173095703
1712809548.828868,953,0.2770199477672577
1712809562.884581,956,0.2761506140232086
1712809567.9455829,957,0.2769069969654083
1712809586.023256,961,0.2757544219493866
1712809595.2675054,963,0.27518171072006226
1712809600.2167642,964,0.2759336233139038
1712809609.5011563,966,0.2753623127937317
1712809619.1908414,968,0.27582645416259766
1712809624.2977304,969,0.2765737771987915
1712809638.9861095,972,0.2777777910232544
1712809662.938354,977,0.27840328216552734
1712809672.2835157,979,0.27783453464508057
1712809676.8327425,980,0.2775510251522064
1712809690.7609613,983,0.27670395374298096
1712809710.033523,987,0.27659574151039124
1712809729.3436627,991,0.27749747037887573
1712809738.0513272,993,0.2769385576248169
1712809747.9871173,995,0.27738693356513977
1712809757.5813577,997,0.277833491563797
1712809767.3948436,999,0.27827829122543335
1712809771.9712758,1000,0.27799999713897705
1712809786.3807232,1003,0.2781654894351959
1712809791.522451,1004,0.2788844704627991
1712809796.7158473,1005,0.2796019911766052
1712809807.043018,1007,0.2810327708721161
1712809830.1591613,1012,0.2806324064731598
1712809839.8708353,1014,0.28106507658958435
1712809849.5821097,1016,0.2814960777759552
1712809858.856963,1018,0.28094303607940674
1712809882.9196694,1023,0.2815249264240265
1712809902.5243797,1027,0.28237584233283997
1712809911.8299932,1029,0.28182700276374817
1712809916.9415097,1030,0.2825242578983307
1712809946.162054,1036,0.28378379344940186
1712809951.3435073,1037,0.2844744324684143
1712809956.063937,1038,0.28420040011405945
1712809960.7611496,1039,0.2839268445968628
1712809965.4388552,1040,0.2836538553237915
1712809984.3836217,1044,0.28352490067481995
1712809998.5132315,1047,0.28271251916885376
1712810027.3538144,1053,0.2830009460449219
1712810032.3367658,1054,0.2836812138557434
1712810046.7918632,1057,0.2838221490383148
1712810056.179632,1059,0.28328612446784973
1712810061.3883586,1060,0.2839622497558594
1712810066.0204124,1061,0.28369462490081787
1712810076.1015055,1063,0.28504234552383423
1712810090.5047798,1066,0.2851782441139221
1712810100.088766,1068,0.28558051586151123
1712810109.8525424,1070,0.28598129749298096
1712810114.5840523,1071,0.2857142984867096
1712810119.2012606,1072,0.28544774651527405
1712810124.2237625,1073,0.2861137092113495
1712810128.9075422,1074,0.2858473062515259
1712810133.0257912,1075,0.28558140993118286
1712810147.3098137,1078,0.2857142984867096
1712810152.3147352,1079,0.2863762676715851
1712810161.7157362,1081,0.28584644198417664
1712810166.496541,1082,0.2855822443962097
1712810171.2214646,1083,0.2853185534477234
1712810185.7143488,1086,0.285451203584671
1712810190.3831995,1087,0.28518858551979065
1712810194.97909,1088,0.28492647409439087
1712810213.4092643,1092,0.2847985327243805
1712810246.5567913,1099,0.28389444947242737
1712810255.8821363,1101,0.2833787500858307
1712810265.4872148,1103,0.2837715446949005
1712810270.064637,1104,0.28351449966430664
1712810274.7442367,1105,0.28325793147087097
1712810289.448079,1108,0.28429603576660156
1712810299.070502,1110,0.2846846878528595
1712810308.3685627,1112,0.2841726541519165
1712810313.0186603,1113,0.2839173376560211
1712810322.5151787,1115,0.2834080755710602
1712810346.239639,1120,0.2830357253551483
1712810356.1150556,1122,0.28342247009277344
1712810360.7106297,1123,0.28317007422447205
1712810374.8353224,1126,0.28241562843322754
1712810379.9746916,1127,0.28305235505104065
1712810389.8116667,1129,0.28343665599823
1712810394.5340195,1130,0.28318583965301514
1712810404.7215028,1132,0.28445228934288025
1712810409.7119315,1133,0.2850838601589203
1712810419.042664,1135,0.2845815122127533
1712810423.1960824,1136,0.28433099389076233
1712810428.2910147,1137,0.28496041893959045
1712810442.4037979,1140,0.28421053290367126
1712810456.9471908,1143,0.28433945775032043
1712810475.6743543,1147,0.28334787487983704
1712810485.0569558,1149,0.2828546464443207
1712810494.3990197,1151,0.2823631763458252
1712810499.068543,1152,0.2821180522441864
1712810503.78106,1153,0.2818733751773834
1712810508.8950062,1154,0.2824956774711609
1712810542.2280302,1161,0.2825150787830353
1712810552.2105114,1163,0.28374892473220825
1712810561.9082906,1165,0.2841201722621918
1712810575.7694566,1168,0.284246563911438
1712810604.3466291,1174,0.2844974398612976
1712810608.8960125,1175,0.28425532579421997
1712810619.235142,1177,0.28547152876853943
1712810623.888769,1178,0.2852292060852051
1712810628.517019,1179,0.28498727083206177
1712810647.0586128,1183,0.2840236723423004
1712810656.3814504,1185,0.28354430198669434
1712810666.104685,1187,0.28390902280807495
1712810675.5344021,1189,0.28343144059181213
1712810680.6112838,1190,0.2840336263179779
1712810685.772053,1191,0.2846347689628601
1712810699.9450417,1194,0.2847571074962616
1712810704.6023254,1195,0.284518837928772
1712810709.172869,1196,0.284280925989151
1712810719.2083757,1198,0.28547579050064087
1712810723.8669765,1199,0.28523769974708557
1712810738.2493782,1202,0.2853577435016632
1712810757.355259,1206,0.2852404713630676
1712810762.3283165,1207,0.28583264350891113
1712810767.3841944,1208,0.28642383217811584
1712810777.0619135,1210,0.2867768704891205
1712810796.9267004,1214,0.2883031368255615
1712810801.8772972,1215,0.2888889014720917
1712810820.4300272,1219,0.28794094920158386
1712810844.1115303,1224,0.2875817120075226
1712810853.8598804,1226,0.2879282236099243
1712810872.5040004,1230,0.2869918644428253
1712810886.8125174,1233,0.28710463643074036
1712810891.82306,1234,0.28768232464790344
1712810915.4973898,1239,0.28732848167419434
1712810924.893724,1241,0.2868654429912567
1712810938.4024198,1244,0.28617364168167114
1712810943.0746174,1245,0.28594377636909485
1712810952.3855574,1247,0.285485178232193
1712810967.3452268,1250,0.2863999903202057
1712810971.9794996,1251,0.2861710488796234
1712810976.696869,1252,0.2859424948692322
1712810981.4082317,1253,0.2857142984867096
1712810990.8322818,1255,0.2852589786052704
1712811000.4529147,1257,0.2856006324291229
1712811005.5548747,1258,0.28616851568222046
1712811020.049147,1261,0.28628072142601013
1712811025.2244842,1262,0.2868462800979614
1712811053.6631608,1268,0.2862775921821594
1712811072.1965332,1272,0.2853773534297943
1712811095.601157,1277,0.28425997495651245
1712811100.2097871,1278,0.2840375602245331
1712811105.3444715,1279,0.28459733724594116
1712811124.220283,1283,0.2837100625038147
1712811139.3610497,1286,0.28460341691970825
1712811162.7711022,1291,0.28350114822387695
1712811175.5121276,1294,0.2828438878059387
1712811199.4932714,1299,0.28252503275871277
1712811204.2710896,1300,0.2823076844215393
1712811218.754241,1303,0.2824251651763916
1712811238.0710173,1307,0.2830910384654999
1712811257.1796112,1311,0.28299009799957275
1712811280.376736,1316,0.28267475962638855
1712811304.0138922,1321,0.28236183524131775
1712811313.9022443,1323,0.2826908528804779
1712811327.929812,1326,0.28205129504203796
1712811332.490195,1327,0.2818387448787689
1712811342.7150657,1329,0.2829194962978363
1712811376.1199656,1336,0.28293412923812866
1712811417.7833602,1345,0.28178438544273376
1712811422.7822328,1346,0.28231796622276306
1712811432.438426,1348,0.2826409637928009
1712811437.414173,1349,0.28317272663116455
1712811451.6759784,1352,0.2832840383052826
1712811456.3301952,1353,0.28307464718818665
1712811465.4507666,1355,0.28339484333992004
1712811484.6588426,1359,0.2832965552806854
1712811494.0568871,1361,0.2828802466392517
1712811513.1264408,1365,0.2827838957309723
1712811517.7578514,1366,0.28257685899734497
1712811522.4203994,1367,0.2823701500892639
1712811527.534909,1368,0.28289473056793213
1712811532.6271012,1369,0.28341856598854065
1712811551.6890416,1373,0.28332120180130005
1712811565.9714022,1376,0.28343021869659424
1712811571.128601,1377,0.2839506268501282
1712811589.7410462,1381,0.28312817215919495
1712811613.6337323,1386,0.28282827138900757
1712811618.8214302,1387,0.2833453416824341
1712811637.5686884,1391,0.2825305461883545
1712811652.4031844,1394,0.2833572328090668
1712811671.0145817,1398,0.2825464904308319
1712811762.2089252,1417,0.28299224376678467
1712811767.23345,1418,0.2834978699684143
1712811786.8501165,1422,0.28410688042640686
1712811834.063296,1432,0.2828212380409241
1712811838.7014904,1433,0.28262385725975037
1712811857.4629695,1437,0.2818371653556824
1712811866.8542242,1439,0.2814454436302185
1712811871.934269,1440,0.2819444537162781
1712811876.9849353,1441,0.28244274854660034
1712811881.6430185,1442,0.2822468876838684
1712811896.5098453,1445,0.2830449938774109
1712811911.310334,1448,0.28383979201316833
1712811921.2291925,1450,0.28413793444633484
1712811930.5991263,1452,0.2837465703487396
1712811935.2741456,1453,0.28355127573013306
1712811944.5982254,1455,0.2831615209579468
1712811949.2809508,1456,0.2829670310020447
1712811958.6498759,1458,0.28257888555526733
1712811963.233696,1459,0.2823852002620697
1712811968.249886,1460,0.2828767001628876
1712811972.9319298,1461,0.2826831042766571
1712811977.5520277,1462,0.28248974680900574
1712811986.8269756,1464,0.28278687596321106
1712812020.1163838,1471,0.2821210026741028
1712812034.651104,1474,0.28290367126464844
1712812039.311194,1475,0.28271186351776123
1712812048.6156263,1477,0.2823290526866913
1712812082.4377441,1484,0.2830188572406769
1712812101.1819317,1488,0.2822580635547638
1712812110.6436336,1490,0.281879186630249
1712812115.8170755,1491,0.28236082196235657
1712812130.5382767,1494,0.28313252329826355
1712812135.217779,1495,0.28294312953948975
1712812154.239843,1499,0.28285524249076843
1712812158.9291172,1500,0.2826666533946991
1712812163.5848598,1501,0.28247836232185364
1712812172.977222,1503,0.28210246562957764
1712812206.9509008,1510,0.2827814519405365
1712812211.6424844,1511,0.28259432315826416
1712812216.2799637,1512,0.28240740299224854
1712812226.805217,1514,0.28335535526275635
1712812236.1780407,1516,0.2829815447330475
1712812241.2473698,1517,0.28345417976379395
1712812273.756688,1524,0.282808393239975
1712812297.5981774,1529,0.2825376093387604
1712812326.8294728,1535,0.2833876311779022
1712812340.8266428,1538,0.28283485770225525
1712812345.5017004,1539,0.28265106678009033
1712812359.520303,1542,0.2821011543273926
1712812394.8076124,1549,0.2840542197227478
1712812409.2147515,1552,0.28414949774742126
1712812414.291694,1553,0.28461042046546936
1712812418.9841394,1554,0.284427285194397
1712812462.1905885,1563,0.2847088873386383
1712812476.4801757,1566,0.28480204939842224
1712812481.1477294,1567,0.2846202850341797
1712812490.8268902,1569,0.28489482402801514
1712812500.5665731,1571,0.28516867756843567
1712812505.2651613,1572,0.28498727083206177
1712812510.0068672,1573,0.28480610251426697
1712812514.764015,1574,0.28462517261505127
1712812529.243709,1577,0.2847178280353546
1712812538.634947,1579,0.2843571901321411
1712812548.9329095,1581,0.28526249527931213
1712812553.638107,1582,0.2850821614265442
1712812558.743674,1583,0.2855337858200073
1712812573.2018428,1586,0.2856242060661316
1712812597.1432939,1591,0.2853551208972931
1712812621.1209369,1596,0.2850877046585083
1712812625.830042,1597,0.2849092185497284
1712812630.5277734,1598,0.2847309112548828
1712812649.7970498,1602,0.2846441864967346
1712812654.4457679,1603,0.28446662425994873
1712812659.173,1604,0.28428927063941956
1712812696.5924697,1612,0.2841190993785858
1712812706.4200325,1614,0.28438660502433777
1712812711.079747,1615,0.28421053290367126
1712812720.5160956,1617,0.283858984708786
1712812749.2060883,1623,0.2846580445766449
1712812758.4966807,1625,0.28430768847465515
1712812772.5741394,1628,0.28378379344940186
1712812792.0984592,1632,0.28431373834609985
1712812810.6062706,1636,0.2842298150062561
1712812820.7345846,1638,0.28510379791259766
1712812835.1964617,1641,0.28519195318222046
1712812840.2042115,1642,0.2856272757053375
1712812864.4455733,1647,0.28597450256347656
1712812869.1179662,1648,0.285800963640213
1712812878.5774648,1650,0.28545454144477844
1712812888.2219026,1652,0.2857142984867096
1712812893.2876406,1653,0.2861464023590088
1712812898.539782,1654,0.2865779995918274
1712812903.2396781,1655,0.2864048480987549
1712812913.1231728,1657,0.28666263818740845
1712812922.4852679,1659,0.28631705045700073
1712812941.5781934,1663,0.2862296998500824
1712812950.9086235,1665,0.28588590025901794
1712812960.565304,1667,0.2861427664756775
1712812974.8371272,1670,0.2862275540828705
1712812979.581503,1671,0.286056250333786
1712813000.0194066,1675,0.2877611815929413
1712813014.7996807,1678,0.288438618183136
1712813024.5189638,1680,0.2886904776096344
1712813029.1345334,1681,0.2885187268257141
1712813039.2185004,1683,0.289364218711853
1712813053.0724726,1686,0.2888493537902832
1712813057.7673852,1687,0.2886781394481659
1712813062.8539543,1688,0.2890995144844055
1712813067.5691967,1689,0.288928359746933
1712813091.3432512,1694,0.28866589069366455
1712813096.0391653,1695,0.28849557042121887
1712813101.2039108,1696,0.28891509771347046
1712813120.9992428,1700,0.2894117534160614
1712813125.66073,1701,0.28924161195755005
1712813135.3824246,1703,0.28948915004730225
1712813145.1369514,1705,0.2897360622882843
1712813159.7796092,1708,0.2898126542568207
1712813169.3388705,1710,0.28947368264198303
1712813174.4870186,1711,0.2898889482021332
1712813179.0478594,1712,0.2897196114063263
